Channel,过零率,方差,能量,差分,AR_coef_0,AR_coef_1,AR_coef_2,AR_coef_3,AR_coef_4,Band_1_power,Band_2_power,Band_3_power,Band_4_power,Band_5_power,微分熵,Wavelet_energy_1,Wavelet_energy_2,Wavelet_energy_3,Wavelet_energy_4,Wavelet_energy_5,Theta_power,Alpha_power,Beta_power,Gamma_power
53,1016,8.573072036019467e-07,1.4772132126819237,8.321519291460283e-06,-5.676533794096887e-09,0.8412252298410969,0.05223748372150622,0.05168207088353502,0.05485358024788844,7.193562439955573e-13,2.5522155468994915e-14,1.2106860739054237e-14,7.890041948384189e-15,6.307785382776553e-15,5.931357166815328,1.4773875980937672,4.039265741527434e-06,2.872884005491418e-06,1.898866510074922e-06,1.629123061649529e-06,1.3518987410514265e-11,1.6310644846237817e-11,2.2786796219445393e-11,3.925664872371248e-12
54,0,2.3894951185056834e-07,27.258602890032144,1.305167637678666e-05,-1.3597636603578892e-07,0.8228079864328808,0.012415965136017462,0.06130611813291101,0.10344668887904723,1.0844131967786027e-12,4.2991229841578386e-14,2.0765348493799835e-14,1.2219055776037052e-14,9.56057125669956e-15,5.555056777498194,27.261182231729844,4.612127560691215e-06,4.042623193309299e-06,3.211568252919354e-06,2.594389993474952e-06,1.7516081035276695e-11,2.8642588492126736e-11,2.24749652859603e-11,4.319871419374537e-12
55,0,2.424660946948577e-07,6.249517831759727,8.182558812239694e-06,6.582427852101044e-08,0.8382134626352472,0.04949772701874355,0.04939711400092133,0.06286910813600367,7.375549790508036e-13,2.5536374920197014e-14,1.191479334300895e-14,7.767353910411381e-15,6.211108284639132e-15,5.82773396306769,6.24986361980606,3.824683908887898e-06,2.7881115197278868e-06,1.8936748777270543e-06,1.6106732724900917e-06,1.51279521746878e-11,1.6907580989540956e-11,1.9145024331086985e-11,3.577173023862222e-12
56,59,9.622249397082354e-07,1.33751376861292,1.2711675053453302e-05,-2.0525455189087575e-09,0.8282718225330881,0.013431488985718984,0.054260377944713147,0.10403427232454587,9.66741054943347e-13,4.286130506014322e-14,1.986219929129007e-14,1.1800299305726973e-14,9.312819831684632e-15,5.688214399096864,1.3376095524785943,4.728146264612853e-06,4.054043086241814e-06,3.152639022830543e-06,2.5086858031290252e-06,1.7175702281741723e-11,1.8364875057803192e-11,2.0630131291842748e-11,4.004961571877092e-12
57,437,4.316322292004488e-06,3.9425881875158026,1.978268100316214e-05,-1.2437553325450323e-08,0.9055716402414433,-0.057987673217186154,0.045956677991507364,0.10645952527134572,1.6343431615929131e-12,7.545872651002346e-14,3.204147152407785e-14,1.688873332160839e-14,1.2727335701063238e-14,5.309110689617073,3.943527155576783,7.901645805915636e-06,7.792543123820204e-06,5.376957796668877e-06,3.7034801291969055e-06,2.0814122630364633e-11,2.452990108050498e-11,2.7693774137948233e-11,7.71924968285125e-12
58,0,1.0426141093072561e-06,5.047741018372615,1.2386473479556277e-05,-1.073971370851354e-10,0.8327899935027756,0.015361937844381255,0.05259121295884587,0.09925517482971323,9.64907440902311e-13,4.186809725238118e-14,1.9125976945125243e-14,1.1513850224482403e-14,9.07431432865341e-15,5.67180948513621,5.048260560394956,4.72672243783358e-06,4.0269140327314456e-06,3.0731289009575043e-06,2.4349886751034004e-06,1.7094773392986677e-11,1.824015792830201e-11,2.0696066131149393e-11,3.9920768458898105e-12
59,0,0.0,111515.625,0.0,-0.5974161177873611,-0.15002615749835968,-0.15026752650737762,-0.15026752650737762,-0.1502789705991745,0.0,0.0,0.0,0.0,0.0,,111530.25000000001,7.402817297862743e-30,6.0407479721028e-28,7.308921442226404e-30,2.985123705325608e-31,0.0,0.0,0.0,0.0
60,0,5.319493914087039e-07,55.06765459909932,8.182820754707535e-06,-5.13384738783909e-08,0.8376241141133258,0.05099135314775357,0.04622508144305254,0.06515330873953618,1.1812742981304437e-12,2.542942353483877e-14,1.1912716504755673e-14,7.724223676516942e-15,6.25345414090315e-15,4.3767981085469305,55.077127330621686,3.7958762614392676e-06,2.8092269390953943e-06,1.8835988195814317e-06,1.6078692269416095e-06,1.5285749935358865e-11,1.686928358867441e-11,1.894882494437247e-11,3.5608305030405913e-12
61,0,7.960749182008919e-06,188.40852472089915,3.401899219102362e-05,7.660121598807674e-08,1.055266388599318,-0.10967931212409518,-0.03890162854282278,0.09331042094187297,2.3746087559730775e-12,1.560107484150363e-13,4.574604783951758e-14,2.4281258841263215e-14,1.936324973730491e-14,5.662974291798184,188.4233051975081,2.749596078534592e-05,1.972544944596931e-05,1.0066553818793923e-05,5.4544964465346295e-06,2.3884423094245938e-11,2.3581878049986395e-11,3.63360144296193e-11,1.1814142973268918e-11
62,0,0.0,111515.625,0.0,-0.5974161177873611,-0.15002615749835968,-0.15026752650737762,-0.15026752650737762,-0.1502789705991745,0.0,0.0,0.0,0.0,0.0,,111530.25000000001,7.402817297862743e-30,6.0407479721028e-28,7.308921442226404e-30,2.985123705325608e-31,0.0,0.0,0.0,0.0
63,0,0.0,111515.625,0.0,-0.5974161177873611,-0.15002615749835968,-0.15026752650737762,-0.15026752650737762,-0.1502789705991745,0.0,0.0,0.0,0.0,0.0,,111530.25000000001,7.402817297862743e-30,6.0407479721028e-28,7.308921442226404e-30,2.985123705325608e-31,0.0,0.0,0.0,0.0
